respid,gender,edu,age,county,occupation
4377,2,3,6,40,6
4378,2,1,5,56,18
4379,1,3,1,55,14
4380,2,2,3,56,20
4381,1,2,7,55,5
4382,1,3,5,40,18
4383,2,2,4,50,11
4384,1,3,2,33,17
4385,1,3,5,3,14
4386,2,3,7,33,12
4387,2,2,4,40,13
4388,1,1,5,56,15
4389,2,1,5,11,19
4390,1,1,1,39,17
4391,2,1,1,18,2
4392,1,1,5,31,1
4393,2,3,3,33,20
4394,2,1,2,34,5
4395,1,3,6,33,1
4396,2,2,1,18,10
4397,2,3,4,33,15
4398,2,3,5,32,10
4399,2,3,6,56,3
4400,1,3,4,34,20
4401,2,1,1,40,8
4402,2,1,5,32,1
4403,2,1,4,11,15
4404,1,1,5,55,9
4405,2,1,3,3,13
4406,1,3,3,3,10
4407,2,2,7,18,4
4408,1,3,6,11,17
4409,2,3,4,18,10
4410,1,1,5,15,16
4411,2,1,6,50,1
4412,2,2,7,15,17
4413,1,1,2,55,16
4414,1,1,5,15,15
4415,1,2,7,31,17
4416,1,3,1,42,13
4417,1,3,1,56,15
4418,1,2,7,33,11
4419,1,2,5,42,8
4420,2,1,4,3,14
4421,1,1,4,55,14
4422,1,2,2,11,13
4423,1,2,6,39,6
4424,2,3,5,32,10
4425,1,1,2,46,17
4426,1,2,3,3,10
4427,2,2,1,40,16
4428,1,2,1,31,9
4429,1,1,4,3,12
4430,2,1,6,15,11
4431,1,2,1,42,19
4432,1,3,2,31,4
4433,2,1,5,31,5
4434,2,2,3,56,15
4435,2,3,5,55,17
4436,2,3,2,42,4
4437,2,2,3,11,11
4438,2,1,3,42,6
4439,2,1,3,18,18
4440,2,2,5,56,20
4441,1,2,1,32,12
4442,1,2,2,32,15
4443,2,3,7,15,2
4444,1,1,4,32,19
4445,2,2,5,3,10
4446,2,3,7,34,14
4447,2,3,7,33,18
4448,2,1,3,55,10
4449,2,2,1,31,20
4450,1,1,5,18,7
4451,2,3,7,33,6
4452,1,3,3,55,6
4453,1,2,4,56,5
4454,1,3,4,39,1
4455,2,1,2,39,1
4456,1,3,1,15,19
4457,1,2,1,33,17
4458,2,1,3,34,4
4459,2,1,7,34,3
4460,1,1,6,18,10
4461,1,3,7,32,5
4462,2,1,4,18,9
4463,1,3,7,31,6
4464,1,1,3,56,10
4465,2,2,6,56,17
4466,2,2,4,40,4
4467,2,3,1,56,10
4468,1,2,6,34,10
4469,2,3,1,39,8
4470,2,3,2,3,3
4471,1,2,4,32,15
4472,2,1,5,32,5
4473,1,1,7,15,2
4474,2,2,5,46,1
4475,1,3,7,3,12
4476,2,2,5,46,2
4477,1,2,3,46,18
4478,1,2,4,3,7
4479,2,1,1,40,2
4480,2,2,7,31,3
4481,2,1,2,32,13
4482,1,3,5,31,20
4483,2,1,4,15,13
4484,1,2,5,32,15
4485,1,1,2,3,14
4486,1,1,7,18,1
4487,2,3,4,32,12
4488,2,3,4,15,8
4489,1,3,7,34,9
4490,1,3,4,15,10
4491,2,1,2,34,3
4492,1,3,2,39,7
4493,2,1,1,15,3
4494,1,1,1,50,10
4495,1,3,3,33,6
4496,1,1,3,46,19
4497,2,3,2,42,5
4498,2,2,1,42,14
4499,1,3,5,46,2
4500,2,1,4,34,14
4501,1,2,2,15,12
4502,1,1,1,31,5
4503,1,1,5,18,4
4504,1,3,4,33,6
4505,1,3,6,39,9
4506,1,3,1,11,11
4507,2,2,6,50,5
4508,2,2,1,56,10
4509,1,1,3,18,16
4510,1,1,3,42,16
4511,1,2,2,46,7
4512,2,2,2,15,9
4513,2,2,7,39,4
4514,2,3,2,33,19
4515,1,3,1,55,9
4516,1,1,3,31,20
4517,2,2,7,3,16
4518,2,2,3,39,15
4519,2,2,3,32,2
4520,1,3,6,40,10
4521,1,3,7,31,11
4522,1,1,2,50,2
4523,1,2,5,39,16
4524,2,3,1,32,16
4525,1,3,7,32,20
4526,2,3,4,42,8
4527,2,1,5,50,12
4528,2,1,1,39,16
4529,1,2,4,32,1
4530,1,2,3,31,19
4531,1,1,2,15,10
4532,1,3,5,34,12
4533,1,3,3,32,15
4534,1,3,7,42,4
4535,2,1,3,34,1
4536,1,3,7,33,1
4537,1,1,2,15,18
4538,2,1,3,3,14
4539,2,3,7,31,19
4540,1,1,1,3,16
4541,2,3,1,34,19
4542,2,2,5,18,13
4543,2,2,6,15,2
4544,2,2,2,15,12
4545,2,2,3,31,11
4546,2,3,4,39,17
4547,2,2,1,32,10
4548,2,3,5,3,1
4549,2,1,7,40,18
4550,2,3,5,34,17
4551,1,3,4,31,9
4552,1,3,7,32,5
4553,1,3,6,40,16
4554,2,3,7,32,20
4555,2,3,6,31,19
4556,1,1,1,18,1
4557,2,2,6,3,10
4558,2,1,3,46,13
4559,1,2,7,46,3
4560,1,3,6,40,12
4561,2,2,3,56,1
4562,2,3,6,42,14
4563,2,3,3,55,15
4564,1,2,4,32,9
4565,1,3,7,18,6
4566,1,2,1,55,3
4567,1,2,2,40,1
4568,2,1,2,39,7
4569,2,1,2,50,10
4570,1,3,4,56,4
4571,2,3,2,42,13
4572,1,1,4,46,6
4573,2,3,7,50,15
4574,1,1,3,42,12
4575,1,2,1,31,8
4576,2,1,5,55,16
4577,2,3,6,33,1
4578,1,3,7,39,3
4579,2,3,4,15,20
4580,2,1,2,18,19
4581,1,1,2,40,20
4582,2,3,2,55,20
4583,1,2,2,55,12
4584,2,1,2,15,7
4585,1,2,2,50,6
4586,1,2,5,46,16
4587,1,2,5,55,5
4588,1,3,2,31,12
4589,2,1,6,31,5
4590,2,2,1,33,14
4591,1,1,4,33,13
4592,1,3,7,31,9
4593,1,1,3,18,13
4594,1,1,1,40,4
4595,1,3,2,15,9
4596,2,1,5,46,8
4597,1,3,3,56,9
4598,1,3,6,15,8
4599,1,1,6,34,20
4600,1,2,2,31,4
4601,1,3,3,11,20
4602,2,2,5,33,20
4603,2,3,6,32,6
4604,2,2,2,31,12
4605,1,2,5,55,2
4606,1,2,1,32,16
4607,1,2,4,18,12
4608,1,2,5,34,18
4609,1,3,4,11,12
4610,1,2,7,33,11
4611,1,3,7,34,13
4612,1,1,6,18,13
4613,2,3,4,31,10
4614,2,2,5,56,10
4615,2,3,6,15,16
4616,2,2,4,50,15
4617,1,3,6,32,11
4618,1,3,3,55,18
4619,2,1,4,15,14
4620,2,1,1,40,4
4621,1,2,2,39,13
4622,1,1,1,31,8
4623,2,2,3,11,15
4624,2,1,1,40,14
4625,2,1,5,18,14
4626,2,2,5,56,1
4627,2,3,7,42,18
4628,1,1,2,15,3
4629,2,2,7,18,7
4630,2,2,7,40,16
4631,1,1,6,11,20
4632,1,3,1,56,19
4633,1,1,2,32,13
4634,1,2,7,55,16
4635,2,1,3,11,6
4636,1,3,7,55,17
4637,1,2,1,31,12
4638,2,1,2,42,8
4639,1,2,1,32,4
4640,2,3,5,56,13
4641,2,3,6,31,2
4642,1,2,6,42,17
4643,2,3,4,33,5
4644,2,1,4,18,14
4645,1,1,1,56,9
4646,1,3,4,18,20
4647,2,2,7,32,4
4648,2,1,5,46,1
4649,2,3,3,55,4
4650,2,2,1,32,12
4651,1,1,5,40,1
4652,2,3,7,56,8
4653,2,2,7,3,18
4654,2,3,5,42,1
4655,2,1,4,34,14
4656,2,3,7,39,6
4657,1,3,3,39,16
4658,1,2,7,46,20
4659,1,2,6,40,14
4660,2,1,6,15,17
4661,2,2,4,42,15
4662,1,2,6,11,20
4663,2,3,4,50,19
4664,2,3,5,11,1
4665,2,2,1,42,17
4666,2,1,4,15,8
4667,2,1,7,32,20
4668,1,3,5,56,20
4669,2,3,5,42,9
4670,1,3,4,39,1
4671,1,1,1,55,11
4672,2,2,2,39,19
4673,2,2,1,40,10
4674,2,2,3,56,7
4675,2,2,1,15,20
4676,1,1,3,39,20
4677,2,2,4,11,12
4678,1,3,1,15,19
4679,1,1,7,3,7
4680,1,3,4,46,3
4681,2,3,6,40,17
4682,2,3,1,55,15
4683,1,3,3,34,20
4684,1,3,4,33,18
4685,1,1,7,56,11
4686,2,3,3,42,16
4687,2,2,6,40,8
4688,1,2,1,50,18
4689,2,3,4,42,14
4690,1,3,4,18,7
4691,1,2,7,50,12
4692,1,2,4,3,1
4693,1,3,4,46,5
4694,2,1,7,15,13
4695,1,3,2,31,8
4696,1,1,2,39,8
4697,1,3,6,11,17
4698,1,1,6,56,7
4699,1,1,2,15,1
4700,2,3,5,34,18
4701,2,2,3,11,19
4702,2,3,5,55,16
4703,2,3,1,15,6
4704,2,2,4,15,13
4705,2,3,4,55,9
4706,2,1,3,40,10
4707,1,1,2,31,19
4708,1,2,1,40,7
4709,1,2,5,55,15
4710,1,3,5,40,20
4711,1,3,2,55,19
4712,1,3,2,56,7
4713,2,3,3,50,1
4714,1,1,4,33,20
4715,2,1,2,3,2
4716,2,2,7,34,11
4717,1,2,4,11,6
4718,2,3,3,46,19
4719,1,1,6,55,8
4720,2,3,6,32,5
4721,1,2,2,55,16
4722,1,2,4,32,8
4723,2,1,3,34,9
4724,2,3,2,34,1
4725,2,3,3,15,2
4726,1,2,6,32,1
4727,1,3,7,39,9
4728,2,2,6,46,1
4729,1,1,7,31,20
4730,1,2,5,39,13
4731,2,2,6,33,19
4732,1,3,6,32,19
4733,2,1,5,32,1
4734,1,1,2,3,15
4735,1,3,7,34,20
4736,2,1,5,42,5
4737,1,3,1,56,18
4738,1,1,7,15,4
4739,1,1,3,18,15
4740,1,2,3,56,2
4741,2,2,3,42,2
4742,2,2,7,40,12
4743,2,3,1,18,11
4744,2,2,1,56,19
4745,2,3,3,42,14
4746,2,1,1,55,12
4747,2,2,3,46,6
4748,1,1,7,11,10
4749,1,3,5,42,18
4750,1,3,5,46,6
4751,2,3,6,11,4
4752,2,1,5,55,11
4753,2,1,3,46,13
4754,1,3,2,31,20
4755,2,3,5,39,13
4756,2,2,7,40,15
4757,1,2,7,46,5
4758,2,1,1,40,4
4759,2,2,5,32,13
4760,1,2,2,40,20
4761,1,2,2,15,20
4762,2,3,6,33,9
4763,2,3,5,55,11
4764,1,2,3,56,3
4765,1,1,1,33,18
4766,1,1,6,46,20
4767,1,1,7,56,15
4768,2,3,7,50,20
4769,1,3,6,56,18
4770,1,2,4,3,9
4771,2,3,3,40,20
4772,2,2,2,50,12
4773,1,1,3,56,1
4774,2,2,7,39,3
4775,2,2,7,11,19
4776,1,1,7,34,19
4777,1,1,7,15,1
4778,2,2,4,56,10
4779,1,1,1,11,4
4780,2,3,5,39,15
4781,2,2,7,32,5
4782,2,2,4,42,7
4783,2,3,3,55,5
4784,1,3,7,3,13
4785,1,1,6,18,8
4786,2,2,1,50,1
4787,1,1,4,11,17
4788,2,2,1,42,10
4789,2,3,6,15,6
4790,2,1,1,11,19
4791,1,1,3,15,5
4792,1,2,7,42,6
4793,1,1,1,50,16
4794,2,3,6,11,18
4795,2,3,5,32,20
4796,2,3,1,34,8
4797,2,3,5,39,17
4798,1,3,7,55,8
4799,2,1,3,11,19
4800,2,3,7,31,7
4801,2,3,6,55,9
4802,2,3,4,34,15
4803,2,3,7,34,10
4804,2,2,7,55,6
4805,1,1,6,32,16
4806,2,2,6,15,5
4807,2,3,1,34,15
4808,1,2,2,42,1
4809,2,2,5,40,1
4810,1,2,3,55,11
4811,1,1,2,55,18
4812,2,1,3,50,8
4813,1,2,1,40,2
4814,2,1,2,34,13
4815,1,3,2,33,11
4816,1,1,6,50,2
4817,2,2,1,39,1
4818,1,1,7,34,19
4819,2,2,5,31,16
4820,1,1,4,50,8
4821,1,2,3,18,14
4822,1,2,6,31,2
4823,2,2,5,3,19
4824,2,1,1,46,20
4825,1,2,1,31,6
4826,1,2,6,42,4
4827,2,3,1,55,1
4828,1,2,7,40,5
4829,1,1,6,18,14
4830,1,2,4,31,19
4831,1,3,1,33,6
4832,2,3,4,11,8
4833,1,1,7,32,7
4834,2,2,3,55,3
4835,1,2,7,15,11
4836,2,2,7,15,11
4837,1,1,2,3,2
4838,1,2,2,40,11
4839,2,3,5,56,4
4840,2,1,1,31,1
4841,2,1,7,46,3
4842,2,3,7,46,20
4843,1,2,2,32,13
4844,1,2,5,56,8
4845,2,2,4,42,20
4846,2,1,1,42,8
4847,1,2,7,32,13
4848,2,3,2,56,8
4849,2,2,2,3,2
4850,2,3,4,56,1
4851,2,1,3,11,17
4852,1,3,3,50,16
4853,1,1,2,32,16
4854,1,2,2,55,20
4855,1,1,5,31,10
4856,2,1,3,39,16
4857,2,1,1,15,9
4858,1,2,7,39,20
4859,1,3,3,56,11
4860,2,1,2,34,15
4861,2,1,3,15,19
4862,1,2,1,18,5
4863,2,2,3,39,3
4864,1,3,2,39,9
4865,1,3,5,42,6
4866,1,2,7,15,19
4867,2,1,3,31,12
4868,1,3,1,56,1
4869,2,1,6,3,13
4870,2,3,7,50,1
4871,2,2,5,46,15
4872,2,1,5,11,16
4873,1,1,2,55,2
4874,1,3,1,34,3
4875,2,1,4,46,3
4876,2,3,2,55,15
4877,1,3,3,34,5
4878,1,3,5,33,12
4879,1,3,6,11,13
4880,1,3,5,31,18
4881,2,3,6,32,20
4882,2,3,3,32,11
4883,1,1,1,39,6
4884,1,3,3,31,16
4885,2,2,3,3,15
4886,1,2,6,18,12
4887,2,3,2,11,6
4888,2,3,2,32,12
4889,2,1,7,32,20
4890,1,3,1,11,9
4891,1,3,4,34,7
4892,1,1,1,56,5
4893,1,1,4,3,18
4894,1,3,3,18,13
4895,2,2,2,32,8
4896,2,3,6,50,11
4897,2,1,1,31,10
4898,2,2,2,15,17
4899,2,2,3,39,14
4900,2,3,6,31,16
4901,2,1,3,50,20
4902,1,1,6,55,9
4903,1,1,1,31,15
4904,2,3,5,15,18
4905,1,1,6,55,8
4906,1,3,2,46,14
4907,1,1,3,11,3
4908,1,2,4,31,20
4909,1,2,6,40,10
4910,2,1,5,15,5
4911,2,2,7,33,9
4912,1,2,7,56,4
4913,2,1,6,33,19
4914,1,3,1,15,3
4915,2,2,1,33,4
4916,1,2,7,15,14
4917,2,2,2,50,9
4918,2,1,1,39,3
4919,2,2,5,34,18
4920,1,2,7,3,15
4921,2,2,5,31,9
4922,2,1,3,18,20
4923,2,2,2,55,3
4924,2,2,6,40,8
4925,1,2,1,34,13
4926,1,2,1,11,3
4927,1,1,5,15,14
4928,1,3,3,18,17
4929,1,2,1,34,19
4930,2,2,5,50,13
4931,1,2,2,32,7
4932,2,1,4,11,2
4933,2,1,4,55,14
4934,1,2,1,40,12
4935,1,2,2,42,4
4936,2,1,3,32,1
4937,1,1,5,15,19
4938,2,2,6,46,10
4939,2,3,4,56,3
4940,1,1,2,39,19
4941,1,3,6,31,9
4942,2,2,7,50,14
4943,2,3,3,46,5
4944,2,2,1,55,13
4945,1,3,2,50,4
4946,2,1,4,18,2
4947,2,1,2,33,18
4948,1,1,6,15,19
4949,1,1,1,46,8
4950,2,1,7,56,20
4951,1,1,6,3,9
4952,1,1,4,55,14
4953,1,2,2,46,20
4954,1,3,7,11,2
4955,1,2,1,11,2
4956,1,3,6,18,1
4957,1,2,7,55,6
4958,1,1,4,18,6
4959,1,1,5,31,4
4960,2,2,5,42,4
4961,2,2,5,46,9
4962,2,3,1,42,1
4963,2,1,1,34,2
4964,1,3,2,15,12
4965,2,1,3,11,14
4966,2,1,7,32,10
4967,2,2,3,32,20
4968,2,3,1,56,19
4969,2,1,6,56,20
4970,1,1,4,56,9
4971,1,2,6,40,17
4972,1,3,7,15,11
4973,2,2,2,31,20
4974,1,1,7,31,14
4975,1,2,5,40,2
4976,2,3,7,34,9
4977,2,1,7,55,16
4978,2,1,5,32,6
4979,2,3,7,40,12
4980,1,3,6,11,15
4981,2,2,1,50,20
4982,2,3,5,3,2
4983,1,1,7,11,20
4984,2,1,5,18,3
4985,2,3,5,32,1
4986,1,3,2,34,6
4987,2,2,6,31,8
4988,1,1,6,33,1
4989,2,2,3,18,17
4990,2,1,4,11,12
4991,2,1,1,42,9
4992,2,3,3,56,13
4993,2,1,7,56,8
4994,2,2,6,56,4
4995,2,1,2,32,18
4996,2,3,2,32,4
4997,2,2,1,3,4
4998,2,3,1,39,8
4999,2,3,1,18,16
5000,2,1,1,55,13
5001,1,2,6,11,1
5002,1,2,5,55,19
5003,1,2,5,15,14
5004,1,2,6,15,19
5005,1,2,7,3,10
5006,1,3,4,3,11
5007,1,1,5,56,8
5008,2,2,2,56,12
5009,1,1,4,33,15
5010,2,2,3,11,16
5011,1,2,2,31,2
5012,1,1,7,11,19
5013,2,1,1,34,6
5014,2,2,4,56,4
5015,2,1,4,31,9
5016,2,1,1,3,10
5017,2,2,1,11,15
5018,1,2,2,46,6
5019,1,3,6,15,20
5020,1,1,5,56,13
5021,2,1,4,33,11
5022,1,2,6,39,19
5023,2,3,5,18,6
5024,1,1,4,11,4
5025,1,3,2,42,8
5026,2,3,4,18,19
5027,2,2,5,39,4
5028,2,2,1,15,2
5029,2,2,5,56,6
5030,2,2,5,46,16
5031,1,1,2,56,6
5032,1,1,6,11,5
5033,1,3,4,33,4
5034,1,1,7,56,15
5035,1,3,5,18,16
5036,2,1,7,32,1
5037,2,3,3,3,18
5038,2,2,2,39,17
5039,2,2,3,15,16
5040,1,2,5,3,17
5041,1,3,7,40,10
5042,2,1,7,40,3
5043,1,3,5,33,1
5044,2,3,4,34,10
5045,1,2,5,39,12
5046,1,1,1,39,20
5047,1,3,3,31,15
5048,1,1,7,46,4
5049,1,1,6,33,11
5050,2,1,7,15,16
5051,1,3,5,31,11
5052,2,3,2,46,11
5053,1,1,4,50,16
5054,1,3,2,31,17
5055,2,1,5,39,13
5056,1,2,5,18,18
5057,1,2,4,34,6
5058,1,2,4,31,18
5059,2,3,6,33,20
5060,2,2,2,32,14
5061,2,2,7,39,8
5062,2,2,5,39,9
5063,1,3,4,56,7
5064,1,1,2,55,4
5065,2,2,2,31,2
5066,1,2,3,55,16
5067,1,1,1,3,13
5068,1,1,1,11,8
5069,1,1,1,50,4
5070,1,1,5,32,9
5071,1,2,7,40,1
5072,2,2,5,56,1
5073,1,3,3,42,17
5074,1,1,4,55,15
5075,1,1,6,56,7
5076,2,1,1,11,7
5077,1,3,7,42,16
5078,2,2,1,39,6
5079,1,3,1,50,12
5080,2,3,1,55,17
5081,1,3,1,56,3
5082,2,2,1,39,11
5083,2,1,4,46,5
5084,2,2,5,46,5
5085,1,3,3,42,17
5086,1,3,6,50,9
5087,2,3,7,18,9
5088,2,2,7,34,18
5089,1,3,3,39,15
5090,1,2,1,42,7
5091,2,2,2,11,7
5092,2,2,1,15,5
5093,2,3,1,11,7
5094,2,2,6,39,3
5095,2,2,6,56,8
5096,2,3,1,15,17
5097,1,2,6,11,9
5098,2,1,2,31,8
5099,1,2,3,56,18
5100,2,2,4,56,19
5101,2,3,3,46,19
5102,1,3,6,3,13
5103,2,1,7,56,6
5104,2,2,5,32,8
5105,2,1,1,11,12
5106,1,3,1,39,1
5107,1,1,3,32,1
5108,1,1,4,18,3
5109,2,1,1,3,2
5110,1,2,5,15,1
5111,2,2,3,50,19
5112,1,3,3,39,1
5113,1,3,1,18,6
5114,1,1,7,46,1
5115,1,2,6,50,9
5116,2,2,4,32,5
5117,2,2,1,55,2
5118,2,2,4,31,11
5119,1,2,1,34,19
5120,1,2,1,11,13
5121,1,3,7,18,16
5122,1,3,4,33,16
5123,1,3,2,34,6
5124,1,1,3,32,19
5125,2,3,4,33,19
5126,1,1,4,56,19
5127,2,3,4,11,11
5128,2,1,2,55,11
5129,2,2,2,15,16
5130,1,3,3,40,16
5131,1,2,4,3,18
5132,2,2,4,31,10
5133,2,2,5,56,14
5134,1,2,2,40,18
5135,2,1,4,31,15
5136,1,2,4,3,2
5137,1,3,4,34,1
5138,1,2,2,33,2
5139,2,2,7,39,4
5140,1,2,4,3,6
5141,2,2,6,3,8
5142,2,3,5,50,1
5143,1,3,1,50,16
5144,2,1,5,3,10
5145,1,3,3,42,20
5146,1,3,5,31,11
5147,2,3,5,46,4
5148,2,1,7,32,10
5149,2,2,7,32,4
5150,2,3,7,56,14
5151,1,1,7,40,7
5152,2,1,3,50,18
5153,2,1,6,46,3
5154,2,1,3,3,6
5155,1,1,7,34,1
5156,1,2,2,31,6
5157,2,2,7,18,11
5158,2,3,6,34,8
5159,2,1,4,11,9
5160,1,1,2,40,14
5161,1,1,4,55,18
5162,1,3,6,42,9
5163,1,1,2,40,10
5164,1,3,7,55,17
5165,1,2,1,32,1
5166,2,2,4,32,20
5167,2,2,2,15,2
5168,1,3,6,32,2
5169,2,3,4,11,8
5170,1,1,1,33,11
5171,2,3,3,55,16
5172,2,1,5,18,3
5173,1,2,4,34,20
5174,1,3,7,18,19
5175,1,3,5,46,3
5176,2,2,2,31,13
5177,2,3,4,50,7
5178,1,1,5,18,15
5179,2,1,3,46,17
5180,1,3,2,11,19
5181,1,1,3,31,13
5182,1,1,2,15,1
5183,2,3,6,15,20
5184,2,1,6,11,18
5185,1,2,5,46,12
5186,2,1,5,39,12
5187,1,2,5,33,9
5188,1,2,5,46,5
5189,1,1,1,32,16
5190,2,1,6,15,8
5191,2,2,4,15,8
5192,1,1,7,56,14
5193,2,2,4,34,17
5194,1,2,2,15,18
5195,1,2,5,40,3
5196,2,3,3,39,20
5197,1,2,5,46,1
5198,2,1,6,50,1
5199,1,3,3,56,2
5200,2,2,6,15,7
5201,2,3,4,46,8
5202,1,1,5,3,10
5203,1,3,3,18,16
5204,2,3,7,50,16
5205,1,2,5,11,10
5206,2,2,2,39,13
5207,1,2,7,42,13
5208,2,3,5,42,13
5209,1,1,2,31,7
5210,2,1,1,39,14
5211,1,3,2,56,14
5212,1,2,7,32,4
5213,1,2,1,11,15
5214,2,1,2,50,10
5215,1,1,1,3,15
5216,1,2,3,55,17
5217,2,2,1,15,18
5218,2,1,7,34,12
5219,2,1,1,31,12
5220,1,1,4,3,19
5221,1,1,7,50,5
5222,2,2,7,40,5
5223,2,2,4,40,19
5224,1,2,1,50,3
5225,1,1,3,3,17
5226,1,3,2,40,8
5227,2,3,1,11,7
5228,1,1,5,31,5
5229,2,3,3,3,11
5230,1,1,7,15,15
5231,1,1,5,50,13
5232,1,3,1,40,8
5233,2,3,7,33,13
5234,2,2,1,46,15
5235,1,2,7,56,11
5236,2,3,7,11,14
5237,2,2,7,11,1
5238,2,2,3,11,17
5239,1,2,4,39,12
5240,1,1,5,56,5
5241,2,3,2,32,7
5242,2,3,7,34,7
5243,1,2,1,56,19
5244,1,1,4,15,20
5245,1,3,6,50,12
5246,1,1,6,3,3
5247,2,1,2,40,8
5248,2,2,2,50,16
5249,1,2,5,56,9
5250,1,1,3,46,7
5251,2,3,3,32,6
5252,2,3,3,34,14
5253,1,2,6,11,2
5254,1,1,6,18,15
5255,1,3,6,56,11
5256,2,2,7,46,11
5257,1,3,6,15,10
5258,2,1,4,18,4
5259,2,3,3,56,7
5260,1,2,2,3,6
5261,2,2,2,42,16
5262,2,3,6,18,13
5263,1,3,2,11,2
5264,1,1,6,34,13
5265,1,2,5,39,6
5266,2,3,3,55,1
5267,1,1,5,3,4
5268,2,3,4,18,12
5269,2,1,3,3,7
5270,1,2,7,46,12
5271,1,3,4,32,14
5272,2,3,1,15,1
5273,1,1,7,18,1
5274,1,1,1,56,9
5275,2,3,5,33,10
5276,1,2,7,31,12
5277,1,2,6,55,16
5278,1,1,5,39,18
5279,2,1,1,18,5
5280,2,3,7,18,16
5281,2,1,4,31,6
5282,1,2,1,11,20
5283,1,1,3,11,20
5284,2,1,1,56,9
5285,2,1,2,34,10
5286,2,3,2,3,18
5287,1,3,4,39,15
5288,2,3,4,46,16
5289,2,2,3,32,9
5290,2,1,4,15,3
5291,1,3,7,11,8
5292,1,2,4,39,18
5293,2,2,3,18,1
5294,1,1,1,31,10
5295,1,3,5,55,8
5296,1,2,6,15,15
5297,1,1,2,55,5
5298,1,3,7,3,4
5299,1,1,2,11,6
5300,2,3,4,39,11
5301,2,1,5,40,9
5302,1,1,4,55,9
5303,2,3,5,31,3
5304,2,1,6,56,2
5305,1,2,6,55,20
5306,2,3,3,34,15
5307,2,1,4,11,8
5308,1,3,3,56,20
5309,1,2,4,39,14
5310,2,3,2,32,8
5311,2,3,3,50,12
5312,1,1,2,50,7
5313,2,2,2,56,13
5314,1,2,5,34,10
5315,1,1,2,33,3
5316,2,3,3,11,4
5317,1,2,7,50,9
5318,1,3,6,31,18
5319,1,1,6,31,6
5320,2,2,5,3,16
5321,1,1,3,31,12
5322,1,3,7,31,17
5323,2,1,5,40,9
5324,1,3,7,3,15
5325,1,2,1,50,2
5326,1,2,1,40,17
5327,2,1,4,56,10
5328,1,1,7,32,16
5329,1,3,5,40,8
5330,2,2,4,34,7
5331,2,3,7,11,16
5332,1,2,5,55,9
5333,1,2,5,15,15
5334,2,3,3,3,6
5335,2,2,2,15,6
5336,2,2,1,39,4
5337,2,3,4,34,10
5338,2,3,1,34,2
5339,2,2,3,3,3
5340,2,3,5,50,16
5341,2,1,2,55,11
5342,2,3,1,15,5
5343,2,2,4,42,6
5344,1,1,4,39,5
5345,1,3,1,40,11
5346,2,2,1,50,11
5347,2,1,1,3,10
5348,1,2,5,34,5
5349,1,2,1,34,6
5350,2,1,4,34,14
5351,1,1,5,46,6
5352,2,3,2,39,2
5353,2,3,5,39,11
5354,2,1,1,40,2
5355,2,1,2,11,17
5356,1,2,1,42,12
5357,2,2,5,56,1
5358,1,1,2,31,10
5359,2,1,6,39,2
5360,1,1,3,56,12
5361,1,2,6,34,8
5362,1,3,2,32,18
5363,1,3,6,56,5
5364,2,1,1,31,17
5365,2,2,3,15,6
5366,2,1,7,34,10
5367,1,2,6,33,8
5368,2,1,1,34,5
5369,2,1,1,33,1
5370,1,1,6,46,1
5371,1,2,5,39,1
5372,2,3,2,32,9
5373,1,3,2,39,9
5374,1,2,7,34,4
5375,2,2,1,50,3
5376,2,1,1,31,7
5377,2,3,7,15,10
5378,2,3,2,15,11
5379,2,1,2,32,12
5380,2,1,7,15,18
5381,1,3,5,31,9
5382,2,2,4,18,3
5383,1,2,3,46,16
5384,2,1,4,42,8
5385,2,1,7,39,20
5386,1,1,6,39,7
5387,1,3,6,55,12
5388,1,3,4,55,14
5389,2,3,7,40,9
5390,2,2,3,18,2
5391,2,1,7,18,12
5392,1,1,5,18,13
5393,1,2,2,33,18
5394,1,2,2,40,3
5395,2,2,1,11,10
5396,1,2,3,56,13
5397,2,1,2,40,8
5398,1,3,3,33,17
5399,1,2,1,31,13
5400,1,2,5,55,2
5401,1,1,3,46,18
5402,1,1,2,42,14
5403,2,2,7,39,6
5404,2,2,6,3,12
5405,2,3,1,55,16
5406,1,1,4,31,13
5407,2,1,4,32,17
5408,2,2,7,39,4
5409,2,3,2,33,17
5410,2,1,1,31,5
5411,2,1,1,34,16
5412,1,2,7,56,2
5413,1,2,6,46,15
5414,1,3,7,46,10
5415,2,3,6,50,5
5416,2,2,7,56,12
5417,2,2,4,32,6
5418,2,1,2,34,12
5419,1,2,3,15,5
5420,2,1,5,11,7
5421,2,1,4,33,5
5422,2,1,1,39,18
5423,1,2,2,55,7
5424,1,2,7,50,13
5425,1,2,2,42,5
5426,2,2,4,56,18
5427,1,3,2,40,13
5428,1,3,7,56,18
5429,1,3,2,33,20
5430,1,2,7,56,11
5431,2,2,6,15,7
5432,1,3,2,33,15
5433,1,1,6,31,14
5434,2,2,5,56,6
5435,2,1,5,34,6
5436,1,1,1,31,13
5437,2,3,1,39,9
5438,2,1,6,3,4
5439,2,2,2,55,18
5440,1,1,1,33,9
5441,1,1,3,32,13
5442,2,1,7,55,16
5443,2,2,5,11,13
5444,2,3,2,56,13
5445,2,2,7,15,8
5446,2,3,7,56,16
5447,2,2,2,46,4
5448,1,3,3,3,13
5449,2,2,3,18,19
5450,1,1,7,56,2
5451,2,2,5,31,19
