respid,gender,edu,age,county,occupation
4377,1,1,2,42,20
4378,2,2,4,32,11
4379,1,2,2,31,19
4380,1,2,6,55,18
4381,1,3,2,55,15
4382,2,2,1,32,15
4383,2,2,5,40,4
4384,1,3,7,42,17
4385,1,2,3,55,4
4386,2,3,4,40,12
4387,2,1,5,46,15
4388,1,3,3,11,1
4389,1,2,2,32,4
4390,2,3,1,50,9
4391,2,2,4,15,18
4392,2,1,1,31,4
4393,1,2,5,18,14
4394,2,2,5,40,16
4395,1,1,6,3,13
4396,1,3,7,34,20
4397,1,2,5,55,15
4398,1,1,2,40,4
4399,1,3,1,46,1
4400,1,1,5,40,6
4401,2,1,4,40,20
4402,1,3,6,32,18
4403,1,1,3,3,6
4404,2,1,2,18,15
4405,2,2,1,50,8
4406,2,3,5,55,9
4407,1,3,3,46,11
4408,1,3,4,18,19
4409,2,1,5,11,4
4410,2,1,1,56,3
4411,1,3,4,39,16
4412,1,3,5,55,17
4413,1,1,4,50,8
4414,2,2,5,50,3
4415,2,1,5,31,20
4416,1,1,1,46,15
4417,1,2,2,34,16
4418,2,2,2,56,20
4419,2,1,5,11,13
4420,2,1,1,40,2
4421,1,3,4,40,10
4422,1,1,1,40,2
4423,1,3,6,15,17
4424,1,1,3,33,13
4425,2,1,2,50,16
4426,2,2,2,50,2
4427,2,2,7,55,12
4428,1,1,5,40,4
4429,1,1,3,31,20
4430,1,2,4,15,1
4431,2,2,3,55,5
4432,2,2,7,32,17
4433,1,3,6,18,1
4434,1,3,3,33,16
4435,2,3,5,56,8
4436,1,1,7,42,14
4437,2,1,6,31,11
4438,1,1,5,39,7
4439,1,2,6,40,12
4440,1,2,7,42,20
4441,2,3,6,50,3
4442,2,2,5,46,4
4443,1,2,7,33,1
4444,2,2,2,32,14
4445,1,1,4,31,9
4446,1,3,5,34,13
4447,2,3,4,39,4
4448,2,2,2,50,13
4449,2,1,1,34,8
4450,1,1,3,15,4
4451,1,2,2,32,17
4452,2,3,3,34,14
4453,1,1,5,50,4
4454,1,2,6,55,6
4455,2,2,4,33,12
4456,1,2,4,56,4
4457,2,3,6,32,12
4458,1,1,1,56,10
4459,2,2,7,3,1
4460,2,1,2,42,6
4461,2,1,3,50,17
4462,2,1,5,46,4
4463,1,3,1,15,13
4464,2,2,3,46,1
4465,2,2,1,3,8
4466,1,1,1,40,15
4467,2,3,5,46,17
4468,2,2,5,39,7
4469,2,2,1,56,1
4470,1,3,4,33,19
4471,1,2,2,39,7
4472,1,2,7,18,17
4473,1,3,7,56,7
4474,2,1,2,15,13
4475,2,3,1,40,14
4476,1,2,2,33,11
4477,1,2,4,33,20
4478,2,3,1,42,6
4479,2,1,1,39,4
4480,2,3,3,34,20
4481,2,1,2,34,13
4482,1,1,7,34,2
4483,2,2,3,3,5
4484,2,1,3,50,14
4485,1,3,3,40,1
4486,1,1,1,40,19
4487,2,3,6,11,6
4488,2,3,5,39,3
4489,1,2,1,3,10
4490,2,3,1,34,20
4491,2,2,5,33,20
4492,2,1,1,33,19
4493,1,2,7,18,18
4494,2,1,7,33,13
4495,2,2,4,40,7
4496,2,2,7,56,11
4497,2,2,7,50,18
4498,2,3,2,34,2
4499,1,3,7,31,16
4500,2,2,1,42,20
4501,1,2,6,50,3
4502,1,1,4,46,4
4503,1,3,7,32,2
4504,2,1,7,15,19
4505,1,3,2,31,18
4506,1,2,3,3,2
4507,1,2,2,55,11
4508,2,1,2,11,6
4509,2,2,4,46,7
4510,2,1,4,55,11
4511,2,2,7,33,14
4512,1,2,1,42,2
4513,2,3,5,31,3
4514,1,3,1,11,1
4515,2,2,7,15,18
4516,1,1,1,31,2
4517,2,3,4,42,12
4518,2,2,7,40,1
4519,1,3,6,46,14
4520,1,2,3,40,19
4521,1,1,6,33,1
4522,2,2,1,50,7
4523,1,2,7,46,16
4524,2,2,6,39,1
4525,2,3,2,11,9
4526,2,3,6,50,12
4527,1,1,3,15,20
4528,2,1,2,11,18
4529,2,3,5,32,11
4530,1,3,1,40,14
4531,1,3,7,34,5
4532,1,1,7,31,6
4533,2,1,1,11,4
4534,1,3,5,50,3
4535,2,2,4,55,2
4536,1,1,6,31,7
4537,2,1,6,46,20
4538,1,2,1,32,8
4539,1,3,1,39,11
4540,1,2,7,42,7
4541,2,3,6,40,18
4542,1,3,1,34,13
4543,1,3,1,55,1
4544,2,2,1,42,7
4545,2,1,7,40,12
4546,1,1,4,34,15
4547,1,3,6,50,10
4548,1,3,1,55,14
4549,1,3,4,50,3
4550,2,3,7,39,4
4551,2,1,4,40,18
4552,1,3,4,3,1
4553,1,2,4,15,20
4554,2,1,4,42,3
4555,1,1,7,34,4
4556,1,1,6,42,3
4557,1,1,2,40,11
4558,1,3,3,39,19
4559,1,1,6,46,12
4560,1,1,1,46,4
4561,1,3,5,56,2
4562,2,2,4,39,4
4563,1,2,4,39,16
4564,2,2,7,42,14
4565,2,3,1,3,8
4566,2,3,7,33,19
4567,2,2,5,32,10
4568,1,2,3,32,5
4569,2,1,3,34,18
4570,2,2,4,31,9
4571,2,1,4,56,6
4572,1,2,1,32,6
4573,2,3,3,11,13
4574,2,2,4,11,15
4575,1,2,4,40,20
4576,2,1,1,46,14
4577,2,3,1,31,19
4578,2,2,1,31,11
4579,2,1,2,31,4
4580,1,3,2,33,6
4581,2,2,2,42,17
4582,1,2,4,33,17
4583,2,2,6,39,7
4584,1,2,6,18,1
4585,2,3,4,50,5
4586,2,1,5,34,13
4587,1,3,6,34,6
4588,2,3,7,42,12
4589,1,1,4,50,5
4590,2,1,7,11,14
4591,2,3,4,32,10
4592,2,2,3,33,3
4593,1,3,1,39,19
4594,1,3,6,31,6
4595,1,3,2,18,20
4596,2,1,5,40,6
4597,1,1,4,31,2
4598,1,1,5,33,17
4599,2,2,2,50,1
4600,1,1,4,18,3
4601,2,1,7,11,13
4602,2,1,2,32,7
4603,2,3,2,18,8
4604,2,1,4,46,6
4605,2,3,2,50,4
4606,2,1,3,42,7
4607,1,2,4,50,3
4608,1,1,4,39,4
4609,2,1,3,42,12
4610,2,1,1,33,18
4611,1,3,1,55,4
4612,2,2,5,40,19
4613,1,2,3,3,16
4614,2,2,2,42,15
4615,2,3,2,31,4
4616,1,3,7,3,6
4617,2,1,3,46,17
4618,1,1,1,40,11
4619,1,3,5,15,5
4620,2,1,5,3,3
4621,1,2,3,42,11
4622,2,2,2,32,5
4623,2,2,5,11,18
4624,1,1,7,34,13
4625,1,2,7,34,18
4626,1,3,6,50,15
4627,1,3,6,3,2
4628,2,3,4,11,6
4629,1,3,4,11,4
4630,2,3,2,34,2
4631,2,3,4,3,19
4632,1,1,7,3,16
4633,1,2,2,33,12
4634,1,2,4,39,4
4635,1,1,1,39,13
4636,1,2,1,55,16
4637,1,3,3,3,17
4638,2,1,4,11,7
4639,1,3,4,40,17
4640,2,3,4,33,15
4641,2,3,4,55,17
4642,2,3,2,46,7
4643,2,1,3,32,3
4644,2,2,3,11,6
4645,2,3,5,15,5
4646,1,1,7,50,6
4647,1,2,5,33,5
4648,2,3,5,39,15
4649,2,1,4,3,6
4650,1,2,1,56,12
4651,1,2,6,32,8
4652,2,3,6,11,9
4653,2,3,4,50,3
4654,2,2,2,18,14
4655,2,2,7,46,14
4656,2,2,6,31,18
4657,1,3,6,31,18
4658,1,3,7,56,20
4659,2,2,5,34,18
4660,2,3,7,46,5
4661,2,2,2,55,9
4662,2,1,2,15,1
4663,1,3,7,3,15
4664,2,2,1,34,11
4665,1,2,3,39,19
4666,1,1,3,15,11
4667,1,2,4,55,2
4668,1,2,1,3,15
4669,1,2,6,3,8
4670,1,3,1,33,3
4671,1,2,1,56,14
4672,1,2,5,11,11
4673,2,3,3,55,13
4674,1,2,3,39,7
4675,1,3,1,33,6
4676,2,3,6,32,13
4677,2,2,4,56,4
4678,2,1,6,34,7
4679,1,3,1,46,2
4680,1,1,1,33,12
4681,2,2,7,3,13
4682,2,3,2,46,13
4683,1,1,7,18,16
4684,2,2,2,56,13
4685,1,2,2,46,2
4686,2,3,7,39,7
4687,2,1,7,3,5
4688,2,3,2,31,7
4689,1,3,2,40,2
4690,2,2,3,56,18
4691,2,2,7,33,6
4692,1,3,4,32,14
4693,2,2,7,32,14
4694,1,1,3,56,13
4695,2,2,2,33,20
4696,2,3,5,15,1
4697,1,1,1,46,18
4698,1,1,6,40,7
4699,2,2,5,46,10
4700,2,2,7,42,5
4701,2,2,2,31,14
4702,1,3,4,15,13
4703,2,3,3,31,20
4704,2,3,7,31,13
4705,2,1,1,33,20
4706,2,1,3,46,20
4707,2,2,7,39,18
4708,2,1,1,39,17
4709,1,1,2,50,18
4710,1,2,1,34,10
4711,2,3,2,42,5
4712,2,3,1,15,18
4713,1,2,2,55,12
4714,1,2,2,56,19
4715,1,3,4,40,5
4716,1,3,7,11,4
4717,2,1,2,42,5
4718,1,3,5,15,5
4719,1,2,3,18,1
4720,1,2,7,46,5
4721,1,3,7,11,12
4722,1,2,4,11,13
4723,2,1,3,18,1
4724,1,3,2,15,20
4725,2,2,2,32,14
4726,1,2,4,56,20
4727,1,1,4,42,9
4728,2,3,1,33,3
4729,1,2,3,31,11
4730,1,1,4,50,6
4731,1,1,1,39,4
4732,2,2,1,32,10
4733,1,3,3,32,20
4734,1,3,7,15,20
4735,2,1,1,18,11
4736,1,3,3,33,6
4737,2,2,7,18,1
4738,1,1,3,15,12
4739,1,2,7,46,18
4740,1,1,5,34,19
4741,2,3,6,42,11
4742,1,3,2,50,18
4743,2,1,5,31,2
4744,2,2,5,34,18
4745,2,3,6,32,4
4746,2,3,7,42,15
4747,2,2,1,56,1
4748,2,3,2,55,7
4749,2,3,4,55,14
4750,2,2,6,39,3
4751,1,2,6,18,8
4752,2,3,3,11,1
4753,2,3,5,42,4
4754,2,3,7,55,14
4755,1,2,6,42,4
4756,1,3,2,50,11
4757,1,2,4,11,1
4758,2,1,6,18,1
4759,2,3,7,31,19
4760,2,3,6,40,19
4761,2,1,1,31,8
4762,2,1,6,11,11
4763,2,2,3,18,11
4764,1,2,3,11,4
4765,1,3,1,18,10
4766,2,3,2,11,13
4767,1,2,6,46,11
4768,2,2,2,56,1
4769,2,1,1,15,12
4770,2,3,6,18,2
4771,2,2,7,3,11
4772,2,3,2,56,6
4773,2,2,1,15,10
4774,2,3,5,15,2
4775,1,2,3,31,1
4776,2,3,6,55,19
4777,1,1,1,11,2
4778,1,3,2,40,17
4779,1,1,1,39,10
4780,2,3,6,18,20
4781,1,2,7,32,13
4782,1,3,4,56,11
4783,2,2,2,56,4
4784,2,2,6,42,9
4785,1,1,6,55,15
4786,2,3,2,40,15
4787,2,2,2,15,17
4788,1,3,7,11,16
4789,2,3,1,39,3
4790,2,1,4,46,18
4791,1,3,5,15,6
4792,2,2,6,3,7
4793,1,2,6,3,11
4794,2,2,7,50,7
4795,1,1,3,34,9
4796,2,3,5,3,14
4797,2,1,3,3,8
4798,2,1,6,39,6
4799,2,1,1,3,7
4800,1,3,3,32,10
4801,2,2,4,46,11
4802,1,3,6,3,15
4803,1,2,2,3,18
4804,2,1,2,33,12
4805,1,2,3,3,3
4806,2,3,5,55,10
4807,2,2,1,31,7
4808,2,1,7,18,16
4809,1,3,5,11,20
4810,2,3,3,46,7
4811,1,1,6,42,4
4812,1,3,6,15,20
4813,1,1,3,39,9
4814,2,2,5,34,15
4815,2,1,6,46,17
4816,1,2,2,34,1
4817,2,2,4,55,10
4818,2,3,4,40,17
4819,2,1,1,42,18
4820,1,2,7,31,11
4821,1,2,4,3,4
4822,1,3,1,50,4
4823,1,3,4,56,17
4824,1,1,7,50,8
4825,2,1,5,56,10
4826,2,1,6,32,16
4827,2,1,6,56,8
4828,2,2,4,50,8
4829,2,1,1,34,5
4830,2,1,4,56,3
4831,2,1,5,32,13
4832,2,1,2,11,11
4833,1,1,6,50,19
4834,2,3,4,40,2
4835,2,2,6,31,1
4836,2,3,6,50,9
4837,1,2,2,34,1
4838,1,3,3,55,7
4839,1,2,4,31,11
4840,1,2,7,31,6
4841,1,2,1,50,18
4842,2,1,3,11,13
4843,2,1,6,40,5
4844,2,1,5,15,10
4845,2,1,4,46,18
4846,1,3,5,32,12
4847,2,2,6,15,3
4848,2,2,3,40,9
4849,2,2,1,42,5
4850,1,2,7,42,2
4851,2,1,5,50,14
4852,2,1,1,15,8
4853,2,2,3,56,6
4854,1,2,2,32,15
4855,1,3,7,40,1
4856,1,1,5,34,11
4857,2,2,6,32,14
4858,1,2,3,50,10
4859,2,2,4,31,2
4860,2,3,7,40,14
4861,2,3,4,39,15
4862,1,1,1,31,14
4863,1,1,1,40,17
4864,2,2,2,34,3
4865,1,3,5,56,8
4866,2,1,7,3,17
4867,1,3,2,18,8
4868,2,1,6,39,15
4869,1,2,7,18,7
4870,1,2,1,39,20
4871,2,2,5,50,7
4872,1,3,3,42,8
4873,1,1,7,3,18
4874,1,3,6,32,20
4875,1,3,2,40,5
4876,2,1,4,42,13
4877,2,1,7,3,10
4878,1,3,5,11,11
4879,2,1,5,42,9
4880,1,2,7,40,5
4881,2,3,1,15,3
4882,1,2,2,40,19
4883,1,2,3,46,2
4884,1,3,6,33,15
4885,2,1,2,40,15
4886,2,2,7,50,4
4887,2,2,7,40,12
4888,2,1,5,31,7
4889,1,2,4,55,9
4890,2,3,7,33,6
4891,2,1,6,3,19
4892,1,2,4,39,7
4893,2,1,6,34,19
4894,2,2,7,50,9
4895,1,2,4,50,10
4896,1,1,2,56,5
4897,1,1,5,55,17
4898,2,1,4,42,4
4899,1,3,1,56,11
4900,1,2,4,32,11
4901,1,2,6,55,15
4902,2,3,7,50,11
4903,2,1,1,31,13
4904,2,1,6,40,9
4905,1,3,4,3,14
4906,2,3,3,39,17
4907,1,1,2,32,2
4908,2,1,3,3,3
4909,1,3,2,46,9
4910,1,3,7,32,3
4911,2,3,3,34,19
4912,1,1,1,18,7
4913,2,1,2,15,3
4914,2,1,1,11,12
4915,1,2,4,56,19
4916,2,1,1,33,18
4917,2,1,3,55,5
4918,2,2,3,50,5
4919,1,1,6,56,5
4920,2,1,3,11,15
4921,1,3,6,55,6
4922,1,1,1,42,8
4923,1,3,3,3,11
4924,1,3,5,42,4
4925,2,2,1,3,13
4926,2,2,5,50,18
4927,2,3,7,39,15
4928,2,1,6,40,20
4929,1,3,6,33,1
4930,2,1,4,46,6
4931,1,1,4,15,10
4932,2,3,4,42,1
4933,2,3,1,18,8
4934,1,3,5,31,20
4935,1,2,2,40,1
4936,2,3,5,15,14
4937,2,3,3,15,4
4938,1,1,7,15,13
4939,1,1,5,55,6
4940,2,1,2,46,14
4941,1,3,3,15,16
4942,1,1,2,50,12
4943,2,3,3,42,12
4944,2,2,7,34,10
4945,1,3,5,55,3
4946,2,2,4,31,2
4947,1,2,7,46,7
4948,2,3,1,50,19
4949,2,1,2,46,13
4950,1,3,7,39,6
4951,2,3,3,56,14
4952,1,2,5,39,19
4953,1,3,1,42,1
4954,1,2,1,33,3
4955,2,3,5,40,1
4956,1,3,4,34,15
4957,1,2,6,3,3
4958,2,1,3,11,8
4959,2,1,1,11,14
4960,1,1,6,46,5
4961,2,2,6,33,15
4962,1,3,6,32,8
4963,1,1,7,46,8
4964,1,2,2,32,20
4965,2,1,3,15,18
4966,1,3,6,56,9
4967,1,3,5,40,16
4968,1,3,4,18,3
4969,2,3,2,46,7
4970,2,1,7,40,7
4971,1,1,6,32,6
4972,1,2,2,11,20
4973,1,3,2,55,4
4974,2,2,5,46,2
4975,2,1,2,50,6
4976,2,3,2,32,14
4977,1,2,1,32,19
4978,2,2,7,33,8
4979,1,1,3,50,20
4980,2,3,7,50,9
4981,1,2,3,56,1
4982,2,1,1,32,16
4983,2,1,3,11,19
4984,2,3,7,31,12
4985,1,1,3,3,10
4986,2,1,5,56,15
4987,2,3,7,3,4
4988,2,3,2,31,3
4989,2,1,2,33,13
4990,2,2,2,31,18
4991,2,1,5,39,12
4992,1,2,6,55,13
4993,1,3,7,15,16
4994,2,3,3,40,1
4995,1,1,7,39,15
4996,1,2,6,34,11
4997,1,3,2,55,9
4998,2,3,7,34,1
4999,2,2,3,42,13
5000,1,2,4,34,19
5001,2,2,7,42,20
5002,1,1,5,55,7
5003,1,3,5,46,5
5004,1,2,1,39,8
5005,2,1,3,50,10
5006,2,1,2,33,10
5007,1,3,1,42,5
5008,1,3,5,15,3
5009,2,3,4,33,9
5010,1,1,2,31,14
5011,1,1,5,42,9
5012,1,2,3,56,18
5013,1,2,5,46,8
5014,2,2,5,40,6
5015,2,2,6,46,18
5016,2,3,7,3,3
5017,1,2,1,11,9
5018,2,2,1,34,7
5019,2,2,6,40,18
5020,2,3,5,42,1
5021,2,2,7,50,2
5022,2,1,5,40,1
5023,2,2,3,34,2
5024,2,3,1,15,4
5025,1,2,4,33,18
5026,2,2,2,33,6
5027,1,2,2,3,10
5028,1,2,5,15,17
5029,1,1,1,11,2
5030,1,2,6,55,5
5031,2,3,3,33,8
5032,2,2,5,42,9
5033,1,3,7,3,12
5034,1,2,6,34,4
5035,2,1,2,34,8
5036,1,2,3,15,20
5037,1,3,1,55,9
5038,1,2,6,11,14
5039,2,2,7,40,8
5040,1,1,4,40,20
5041,1,3,3,42,13
5042,1,2,5,56,11
5043,2,2,7,18,3
5044,1,2,1,3,5
5045,1,3,3,56,7
5046,1,2,2,34,9
5047,2,2,4,55,20
5048,1,3,4,39,11
5049,1,1,5,39,1
5050,2,1,1,18,20
5051,2,1,3,33,4
5052,2,2,1,15,6
5053,2,2,4,33,7
5054,1,2,4,39,14
5055,1,2,5,40,3
5056,1,1,2,50,9
5057,2,2,2,33,18
5058,1,3,6,33,7
5059,1,3,6,3,11
5060,2,1,4,31,5
5061,2,1,6,56,5
5062,2,1,7,42,14
5063,2,1,2,56,15
5064,1,2,2,55,5
5065,1,2,6,3,20
5066,1,2,3,31,5
5067,1,3,5,34,12
5068,1,2,7,33,12
5069,1,2,4,40,3
5070,2,2,2,55,5
5071,1,1,1,32,6
5072,2,1,6,56,13
5073,1,3,4,18,15
5074,1,1,1,11,4
5075,1,1,7,3,20
5076,1,1,3,50,2
5077,1,2,7,40,3
5078,2,3,4,42,17
5079,2,3,4,3,10
5080,1,1,2,18,19
5081,1,2,3,40,6
5082,1,1,6,46,6
5083,1,3,7,39,10
5084,1,1,4,39,17
5085,2,3,1,31,12
5086,2,1,2,56,12
5087,1,3,7,46,4
5088,1,3,6,50,15
5089,1,3,1,18,13
5090,1,1,1,40,13
5091,1,1,3,50,7
5092,1,3,1,11,7
5093,2,1,7,33,10
5094,2,3,2,33,11
5095,2,1,2,18,16
5096,2,3,5,33,18
5097,1,2,5,3,7
5098,2,3,3,34,8
5099,2,3,6,34,19
5100,2,1,1,32,16
5101,1,2,7,33,5
5102,2,1,1,31,12
5103,1,1,7,32,13
5104,1,3,2,50,18
5105,1,3,6,55,17
5106,2,3,3,18,4
5107,1,2,5,33,10
5108,2,1,1,11,14
5109,1,1,1,40,9
5110,2,2,2,55,20
5111,1,3,3,33,16
5112,2,1,2,33,16
5113,2,2,6,56,14
5114,1,3,2,18,3
5115,1,1,2,56,3
5116,2,2,2,33,6
5117,1,3,4,56,17
5118,1,3,6,31,10
5119,1,3,1,11,2
5120,2,3,7,39,13
5121,1,1,1,39,10
5122,1,3,3,50,8
5123,2,3,2,3,10
5124,1,3,2,18,16
5125,1,2,1,32,8
5126,2,2,4,18,18
5127,1,2,4,11,19
5128,1,1,3,50,9
5129,1,1,3,39,10
5130,2,3,4,55,12
5131,2,3,3,40,4
5132,1,2,4,56,9
5133,2,3,4,46,16
5134,2,2,2,3,2
5135,2,2,6,18,13
5136,2,2,4,33,16
5137,1,1,6,32,2
5138,2,2,7,11,1
5139,1,3,3,32,18
5140,2,1,1,39,5
5141,2,2,5,55,2
5142,1,1,7,33,1
5143,2,3,3,34,12
5144,2,2,1,34,20
5145,2,2,7,31,6
5146,2,3,5,3,13
5147,2,2,6,15,17
5148,2,3,6,18,4
5149,2,3,6,15,8
5150,1,3,5,40,12
5151,2,3,6,55,9
5152,2,1,7,33,3
5153,1,2,2,33,13
5154,2,1,4,11,2
5155,2,3,3,40,12
5156,1,1,7,32,8
5157,2,2,1,55,15
5158,1,3,3,11,5
5159,1,2,6,33,10
5160,2,2,5,15,2
5161,1,1,7,32,8
5162,1,2,1,15,19
5163,2,1,3,55,17
5164,2,3,5,42,3
5165,1,2,6,3,14
5166,1,3,5,50,3
5167,1,1,6,46,5
5168,2,3,6,11,8
5169,2,2,1,42,15
5170,2,3,4,31,3
5171,2,2,3,3,10
5172,1,2,3,31,10
5173,1,1,1,56,4
5174,2,2,1,31,4
5175,1,1,3,56,3
5176,1,1,2,11,11
5177,2,1,7,40,19
5178,1,3,7,50,16
5179,1,3,4,56,18
5180,2,1,6,39,4
5181,2,3,6,46,20
5182,1,3,2,46,13
5183,2,1,3,11,12
5184,2,2,5,33,6
5185,1,2,6,46,13
5186,2,1,6,3,3
5187,1,1,4,56,15
5188,1,1,3,31,13
5189,2,3,6,55,6
5190,1,3,6,42,8
5191,2,1,4,32,15
5192,2,3,1,39,4
5193,1,1,2,39,11
5194,1,1,6,33,4
5195,1,2,1,34,4
5196,1,1,6,34,20
5197,2,3,4,56,10
5198,1,3,3,46,2
5199,1,2,2,18,19
5200,2,1,6,11,4
5201,1,3,6,15,14
5202,1,3,4,18,2
5203,2,3,2,39,15
5204,2,1,5,33,2
5205,1,1,6,50,1
5206,1,2,3,56,4
5207,2,2,7,40,5
5208,1,1,7,34,2
5209,1,1,1,11,10
5210,1,1,1,34,5
5211,1,2,1,11,1
5212,1,1,3,3,17
5213,2,2,3,40,13
5214,1,1,1,50,17
5215,2,2,2,40,16
5216,2,2,7,46,14
5217,1,3,1,18,13
5218,1,1,3,50,19
5219,2,3,1,3,14
5220,2,1,3,18,17
5221,1,2,3,15,20
5222,1,1,7,34,15
5223,2,2,2,33,16
5224,2,3,3,32,2
5225,1,2,1,46,6
5226,1,2,7,39,16
5227,2,1,4,50,5
5228,1,1,6,40,14
5229,1,1,4,15,4
5230,2,2,1,34,4
5231,1,3,5,18,18
5232,2,1,5,46,15
5233,2,2,5,18,16
5234,2,2,2,32,3
5235,2,3,4,55,17
5236,1,1,2,42,3
5237,2,3,2,46,13
5238,2,1,4,40,20
5239,1,2,4,40,4
5240,2,1,4,39,1
5241,1,1,1,39,18
5242,2,1,4,56,13
5243,2,3,4,34,6
5244,1,1,6,39,16
5245,2,2,6,42,1
5246,1,2,2,55,11
5247,1,3,1,50,8
5248,1,2,6,33,20
5249,1,1,7,15,4
5250,1,3,5,46,5
5251,2,1,4,31,20
5252,1,2,1,18,6
5253,1,2,4,42,1
5254,2,1,1,32,5
5255,1,3,1,33,20
5256,2,3,7,33,15
5257,2,1,2,33,16
5258,2,2,5,34,13
5259,2,1,6,55,20
5260,1,3,7,56,19
5261,1,1,5,31,15
5262,1,1,6,34,6
5263,2,3,6,15,7
5264,2,2,2,33,13
5265,2,2,1,18,12
5266,2,3,3,42,4
5267,1,2,1,3,16
5268,1,3,3,40,17
5269,1,2,7,11,9
5270,2,2,1,18,7
5271,1,1,6,3,7
5272,1,1,4,11,5
5273,2,1,1,40,9
5274,1,3,7,33,2
5275,2,1,6,31,18
5276,1,1,6,46,4
5277,1,3,7,40,19
5278,2,2,6,11,18
5279,2,3,4,15,4
5280,1,1,3,31,16
5281,1,2,4,18,16
5282,1,2,2,11,17
5283,1,3,3,3,14
5284,1,3,4,46,19
5285,1,3,5,33,1
5286,1,2,5,31,4
5287,1,1,1,32,14
5288,1,1,1,31,16
5289,2,3,2,40,7
5290,1,2,6,50,14
5291,1,1,2,39,8
5292,2,1,7,33,19
5293,1,1,2,31,15
5294,2,2,1,56,6
5295,1,3,5,50,6
5296,2,2,1,34,17
5297,2,2,7,55,19
5298,1,3,7,39,7
5299,1,2,5,40,10
5300,2,2,5,34,6
5301,1,1,4,50,12
5302,1,3,7,3,5
5303,1,2,1,50,16
5304,1,2,7,15,9
5305,2,3,7,55,2
5306,2,1,2,33,1
5307,1,3,5,34,15
5308,2,2,6,11,10
5309,1,1,1,50,10
5310,2,3,1,11,10
5311,2,1,1,32,12
5312,2,3,7,39,1
5313,2,2,3,31,6
5314,1,3,1,34,19
5315,2,1,6,31,10
5316,2,3,3,31,11
5317,1,2,4,18,10
5318,1,2,1,32,20
5319,1,1,3,33,8
5320,1,2,5,40,17
5321,1,3,4,39,8
5322,2,2,4,50,16
5323,1,1,1,31,3
5324,1,2,3,39,11
5325,2,3,2,55,7
5326,1,3,3,32,19
5327,2,2,1,42,3
5328,1,3,2,15,15
5329,2,1,4,18,6
5330,2,3,2,46,6
5331,1,3,2,39,16
5332,2,2,4,40,3
5333,2,2,2,40,14
5334,2,1,3,11,18
5335,1,3,3,31,12
5336,1,2,7,31,6
5337,2,3,5,18,16
5338,1,1,4,11,15
5339,2,3,3,18,2
5340,1,1,5,40,1
5341,1,2,5,32,3
5342,1,3,6,34,14
5343,1,3,1,3,2
5344,2,2,1,18,15
5345,2,1,1,34,11
5346,2,3,4,33,15
5347,1,3,4,31,5
5348,2,2,3,3,13
5349,2,1,5,46,9
5350,2,3,1,40,17
5351,2,1,2,50,15
5352,2,1,1,42,17
5353,1,2,7,3,7
5354,1,3,6,15,12
5355,2,3,3,34,12
5356,2,3,4,42,17
5357,1,2,2,34,16
5358,2,3,7,39,15
5359,1,3,2,11,12
5360,1,3,1,18,7
5361,1,3,5,33,5
5362,1,1,6,18,4
5363,2,2,7,32,9
5364,1,1,4,31,10
5365,2,2,7,46,9
5366,1,3,1,33,10
5367,2,1,5,46,13
5368,2,3,5,34,1
5369,1,3,1,18,10
5370,2,2,6,32,1
5371,2,3,6,11,12
5372,2,1,1,55,1
5373,1,1,7,39,4
5374,2,1,7,15,9
5375,1,2,5,39,16
5376,1,3,1,55,1
5377,1,1,3,3,9
5378,2,2,6,31,12
5379,1,2,5,34,10
5380,2,2,3,39,6
5381,2,2,4,32,13
5382,1,1,5,18,16
5383,2,2,7,32,12
5384,1,1,3,32,5
5385,1,2,2,15,8
5386,2,2,1,11,17
5387,1,2,3,34,15
5388,2,1,3,15,15
5389,2,1,7,11,2
5390,1,3,7,11,3
5391,1,2,3,31,4
5392,2,3,7,18,10
5393,1,1,1,15,5
5394,1,3,1,34,15
5395,1,3,6,42,7
5396,2,1,4,46,16
5397,1,2,7,15,15
5398,2,3,4,15,20
5399,1,2,7,40,2
5400,1,2,6,40,12
5401,2,1,3,46,3
5402,2,3,3,42,17
5403,1,2,4,34,7
5404,2,3,1,46,7
5405,1,2,5,32,4
5406,2,2,1,18,6
5407,1,3,7,40,2
5408,1,2,5,56,3
5409,1,2,5,11,11
5410,2,2,3,42,18
5411,1,3,3,56,5
5412,2,1,6,33,15
5413,1,3,5,32,15
5414,2,1,6,42,1
5415,1,1,6,31,15
5416,2,1,1,55,17
5417,1,2,5,55,14
5418,2,3,5,42,3
5419,2,3,3,55,9
5420,2,1,6,31,12
5421,1,2,2,33,6
5422,1,1,1,18,3
5423,1,2,6,3,5
5424,1,1,1,55,6
5425,2,2,4,11,5
5426,1,2,3,39,6
5427,2,2,3,39,1
5428,2,1,3,31,6
5429,1,3,5,31,13
5430,1,3,1,33,3
5431,2,2,1,3,8
5432,2,1,6,56,14
5433,2,3,7,31,20
5434,1,2,6,31,3
5435,2,1,4,31,8
5436,2,3,7,50,12
5437,2,2,3,11,17
5438,1,1,5,42,4
5439,1,1,4,56,16
5440,2,2,3,31,2
5441,2,3,2,31,7
5442,2,1,5,33,13
5443,2,2,6,50,19
5444,1,1,6,33,12
5445,2,3,2,33,1
5446,2,2,5,46,11
5447,2,3,5,40,13
5448,2,1,1,40,14
5449,2,3,6,31,19
5450,1,2,3,3,19
5451,2,3,4,34,19
